"","Feature","Ratio","MET_1","MET_2","MET_3","CTL_1","CTL_2","CTL_3","M.Ave","M.SD","A"
"11985","RGD1562987","Endo",0.842465753424658,0.959381044487427,0.99154334038055,1.0176322418136,0.580586080586081,0.712082262210797,0.309899843271919,0.519290626606417,-0.233421594434403
"11989","RGD1563072","Endo",0.0182648401826484,0.034816247582205,0.0359408033826638,0.0503778337531486,0.0476190476190476,0.0359897172236504,-0.639153370866636,0.748676255756096,-4.74979196224541
"11994","RGD1563216","Endo",0.214611872146119,0.295938104448743,0.268498942917548,0.214105793450882,0.210622710622711,0.241645244215938,0.215355440725413,0.249711558814809,-2.05347107610756
"11997","RGD1563224","Endo",0.257990867579909,0.25531914893617,0.249471458773784,0.219143576826196,0.256410256410256,0.254498714652956,0.0668359260185589,0.146456329954557,-2.00690872858239
"11998","RGD1563235","Endo",0.0182648401826484,0.0174081237911025,0.00845665961945032,0.0100755667506297,0.00732600732600733,0.0102827763496144,0.608266593745271,0.795385419868405,-6.38455409036143
"12000","RGD1563273","Endo",0.0319634703196347,0.034816247582205,0.0443974630021142,0.0377833753148615,0.0256410256410256,0.0591259640102828,-0.0711117825503195,0.452022619581584,-4.6820628231979
"12002","RGD1563325","Endo",0.0684931506849315,0.0657640232108317,0.0761099365750529,0.128463476070529,0.0860805860805861,0.0668380462724936,-0.369433564565185,0.547617045145531,-3.60896783471231
"12003","RGD1563348","Endo",0.452054794520548,0.410058027079304,0.477801268498943,0.357682619647355,0.296703296703297,0.29305912596401,0.503281226765816,0.186396608571173,-1.39127960332507
"12006","RGD1563438","Endo",0.579908675799087,0.707930367504836,0.649048625792812,0.750629722921914,0.542124542124542,0.606683804627249,0.0366964049223114,0.382259430757415,-0.645237277300195
"12008","RGD1563482","Endo",0.141552511415525,0.0967117988394584,0.152219873150106,0.16624685138539,0.108058608058608,0.16452442159383,-0.168061629107628,0.060322649847533,-2.85497203621768
"12010","RGD1563547","Endo",0.0821917808219178,0.0522243713733075,0.0443974630021142,0.0428211586901763,0.0164835164835165,0.0411311053984576,0.904872287828463,0.777344343855237,-4.42533643655187
"12011","RGD1563634","Endo",0.438356164383562,0.435203094777563,0.399577167019027,0.3727959697733,0.382783882783883,0.462724935732648,0.0690651006377525,0.244342253096441,-1.26798196667289
"12014","RGD1563669","Endo",0.19634703196347,0.247582205029014,0.281183932346723,0.141057934508816,0.17032967032967,0.113110539845758,0.776825539397951,0.466064388368673,-2.38381633530491
"12016","RGD1563706","Endo",0.045662100456621,0.0193423597678917,0.137420718816068,0.448362720403023,0.0915750915750916,0.0616966580976864,-1.4611511129552,2.32623951417943,-2.89958806399
"12019","RGD1563863","Endo",0.358447488584475,0.311411992263056,0.306553911205074,0.221662468513854,0.188644688644689,0.154241645244216,0.802499585128548,0.163878268118384,-1.96113103311948
"12020","RGD1563888","Endo",0.23972602739726,0.32495164410058,0.18816067653277,0.385390428211587,0.402930402930403,0.606683804627249,-0.894739818124791,0.71288099981473,-1.4820739705138
"12021","RGD1563941","Endo",0.134703196347032,0.117988394584139,0.173361522198731,0.128463476070529,0.122710622710623,0.10025706940874,0.267296806681598,0.457039740936861,-2.94807708755655
"12024","RGD1563982","Endo",0.0273972602739726,0.04642166344294,0.0422832980972516,0.0277078085642317,0.032967032967033,0.0334190231362468,0.272310512634158,0.261556035755035,-4.8351547867558
"12025","RGD1563986","Endo",0.0684931506849315,0.0560928433268859,0.0570824524312896,0.0982367758186398,0.10989010989011,0.0745501285347044,-0.62521331230176,0.306289986470151,-3.69169206401165
"12026","RGD1564036","Endo",0.125570776255708,0.0618955512572534,0.156448202959831,0.0654911838790932,0.0567765567765568,0.038560411311054,1.02805374493687,0.951099196474493,-3.57134250552433
"12027","RGD1564053","Endo",0.0388127853881279,0.0290135396518375,0.0232558139534884,0.0277078085642317,0.0311355311355311,0.0411311053984576,-0.146078208199327,0.655559541199199,-4.97289061965749
"12028","RGD1564093","Endo",0.210045662100457,0.350096711798839,0.232558139534884,0.279596977329975,0.313186813186813,0.272493573264781,-0.160182166446942,0.292752224413823,-1.85553774397438
"12029","RGD1564114","Endo",0.0091324200913242,0.00773694390715667,0.00422832980972516,0.00503778337531486,0.010989010989011,0.0051413881748072,0.0233040930241142,0.731683010961701,-7.14932532720333
"12032","RGD1564171","Endo",0.0730593607305936,0.0851063829787234,0.0676532769556025,0.0554156171284635,0.0714285714285714,0.0616966580976864,0.261503353403365,0.133119749033825,-3.85600631754241
"12033","RGD1564257","Endo",0.0639269406392694,0.0328820116054159,0.0909090909090909,0.0806045340050378,0.0238095238095238,0.0308483290488432,0.563518359647098,0.95061205573124,-4.2154438436073
"12038","RGD1564379","Endo",0.703196347031963,0.661508704061896,0.792811839323467,0.619647355163728,0.730769230769231,0.637532133676093,0.117768289603027,0.235823906158534,-0.533428349410072
"12042","RGD1564450","Endo",0.0365296803652968,0.02321083172147,0.0232558139534884,0.0251889168765743,0.021978021978022,0.0282776349614396,0.110982228302046,0.410126860462644,-5.24294579552372
"12046","RGD1564541","Endo",0.484018264840183,0.553191489361702,0.471458773784355,0.395465994962217,0.355311355311355,0.393316195372751,0.397215012427995,0.209667561710615,-1.17746721474491
"12049","RGD1564614","Endo",6.06849315068493,5.1257253384913,5.9492600422833,6.71788413098237,4.69047619047619,5.11311053984576,0.0666207395539971,0.190174227237162,2.48821289024814
"12051","RGD1564664","Endo",0.0753424657534247,0.0599613152804642,0.118393234672304,0.153652392947103,0.161172161172161,0.077120822622108,-0.612079806737423,1.08407715264275,-3.2161552874916
"12053","RGD1564719","Endo",0.0525114155251142,0.0270793036750484,0.0422832980972516,0.0327455919395466,0.0274725274725275,0.0205655526992288,0.566796479681956,0.539524665535076,-4.88784567923506
"12056","RGD1564804","Endo",0.627853881278539,0.806576402321083,0.492600422832981,0.425692695214106,1.28205128205128,1.77892030848329,-0.653488823148924,1.20663500547343,-0.148348892381987
"12057","RGD1564854","Endo",0.242009132420091,0.247582205029014,0.3276955602537,0.332493702770781,0.269230769230769,0.269922879177378,-0.0997974474100016,0.369490958590054,-1.82884933638214
"12058","RGD1564865","Endo",0.353881278538813,0.386847195357834,0.691331923890063,0.997481108312343,0.327838827838828,0.586118251928021,-0.339353403722688,1.00084020521531,-0.843603993590665
"12059","RGD1564894","Endo",6.88812785388128,3.77756286266925,6.17547568710359,3.49370277078086,4.7014652014652,4.56298200514139,0.366757891825915,0.650321604490564,2.30252945025454
"12060","RGD1564927","Endo",0.0045662100456621,0.00580270793036751,0.00634249471458774,0.00755667506297229,0.00732600732600733,0.0051413881748072,-0.253387573161781,0.519806798188395,-7.35164443712922
"12061","RGD1564937","Endo",0.00684931506849315,0.00580270793036751,0.0126849894291755,0.00503778337531486,0.0128205128205128,0.0179948586118252,-0.40164918738608,0.798393651265736,-6.61551884836244
"12062","RGD1564943","Endo",0.351598173515982,0.313346228239845,0.308668076109937,0.360201511335013,0.406593406593407,0.300771208226221,-0.124438680152953,0.22068870171014,-1.5555600763804
"12063","RGD1564964","Endo",0.0753424657534247,0.0735009671179884,0.0676532769556025,0.163727959697733,0.320512820512821,0.19280205655527,-1.58506706758704,0.506481215616778,-2.74735901361562
"12064","RGD1565007","Endo",0.0365296803652968,0.0328820116054159,0.0380549682875264,0.0226700251889169,0.0274725274725275,0.0411311053984576,0.278482341811773,0.400558393022739,-4.91600601473163
"12065","RGD1565033","Endo",0.276255707762557,0.259187620889749,0.274841437632135,0.138539042821159,0.197802197802198,0.172236503856041,0.68661953813614,0.303077295618778,-2.18566832686553
"12066","RGD1565059","Endo",0.146118721461187,0.11605415860735,0.198731501057082,0.148614609571788,0.0860805860805861,0.105398457583548,0.440523440474031,0.469772686644072,-2.90509189332451
"12067","RGD1565096","Endo",0.262557077625571,0.373307543520309,0.228329809725159,0.183879093198992,0.272893772893773,0.236503856041131,0.305051444923411,0.309676224133611,-1.94575705837213
"12068","RGD1565149","Endo",0.392694063926941,0.365570599613153,0.45877378435518,0.476070528967254,0.509157509157509,0.455012853470437,-0.247951951955476,0.246276353851792,-1.1750126054051
"12070","RGD1565192","Endo",0.089041095890411,0.0735009671179884,0.120507399577167,0.103274559193955,0.135531135531136,0.113110539845758,-0.335114154206752,0.498264544474957,-3.24021194054114
"12072","RGD1565222","Endo",0.219178082191781,0.117988394584139,0.183932346723044,0.173803526448363,0.142857142857143,0.174807197943445,0.0440428656785043,0.306344774913464,-2.56694556927428
"12074","RGD1565257","Endo",1.76255707762557,2.29013539651838,1.86046511627907,2.68513853904282,3.19230769230769,3.08483290488432,-0.605340790388518,0.125192905744805,1.30989761916725
"12078","RGD1565355","Endo",0.0730593607305936,0.058027079303675,0.0676532769556025,0.0302267002518892,0.0476190476190476,0.0874035989717224,0.396300105096477,0.82700653294798,-4.04299549076585
"12081","RGD1565411","Endo",0.125570776255708,0.150870406189555,0.120507399577167,0.151133501259446,0.172161172161172,0.143958868894602,-0.238102547666204,0.0416193570039207,-2.79552181831704
"12083","RGD1565496","Endo",2.58219178082192,2.71953578336557,2.84778012684989,3.4735516372796,2.47252747252747,2.47814910025707,-0.0299555871213259,0.346002754186876,1.4658644326031
"12084","RGD1565498","Endo",0.143835616438356,0.108317214700193,0.133192389006343,0.0881612090680101,0.163003663003663,0.118251928020566,0.0960703816275199,0.651220977127432,-2.99086876752194
"12088","RGD1565616","Endo",0.815068493150685,0.632495164410058,0.961945031712474,1.43576826196474,1.60622710622711,1.15681233933162,-0.809169242769045,0.539251335939088,0.139320261877897
"12089","RGD1565641","Endo",0.363013698630137,0.450676982591876,0.395348837209302,0.340050377833753,0.395604395604396,0.365038560411311,0.13246270696693,0.0492383468836122,-1.37723650404848
"12091","RGD1565672","Endo",0.0136986301369863,0.011605415860735,0.0274841437632135,0.0478589420654912,0.021978021978022,0.025706940874036,-0.876526203225067,0.951388439862084,-5.3380598075001
"12092","RGD1565675","Endo",0.0296803652968037,0.04642166344294,0.0507399577167019,0.0730478589420655,0.0750915750915751,0.051413881748072,-0.670740531752038,0.640461604487825,-4.20027030265722
"12093","RGD1565685","Endo",0.257990867579909,0.323017408123791,0.315010570824524,0.204030226700252,0.195970695970696,0.239074550128535,0.485816918250366,0.205806458451961,-1.96663520027494
"12094","RGD1565712","Endo",0.394977168949772,0.413926499032882,0.46723044397463,0.350125944584383,0.36996336996337,0.372750642673522,0.220603635910855,0.0914035943900277,-1.34070009381555
"12095","RGD1565734_PREDICTED","Endo",0.0091324200913242,0.00580270793036751,0.00845665961945032,0.0201511335012594,0.0146520146520147,0.0077120822622108,-0.7817084067355,0.798080450434641,-6.50838659284372
"12096","RGD1565744","Endo",0.406392694063927,0.39458413926499,0.363636363636364,0.345088161209068,0.315018315018315,0.347043701799486,0.209395290906678,0.130790475664126,-1.46609557820602
"12097","RGD1565784","Endo",0.479452054794521,0.48936170212766,0.528541226215645,0.355163727959698,0.45970695970696,0.521850899742931,0.180489111093759,0.221525222889534,-1.08208376347556
"12098","RGD1565785","Endo",0.0182648401826484,0.00967117988394584,0.0232558139534884,0.00755667506297229,0.0128205128205128,0.0077120822622108,0.819651523272748,1.07396469605867,-6.24184163509307
"12103","RGD1565883","Endo",0.0228310502283105,0.0174081237911025,0.00845665961945032,0.0226700251889169,0.032967032967033,0.0822622107969152,-1.39770737558715,1.69706457435017,-5.00697947415275
"12104","RGD1565947","Endo",0.0045662100456621,0.00193423597678917,0.00211416490486258,0.0125944584382872,0.00366300366300366,0.0025706940874036,-0.889017771697954,0.591484548120508,-7.77239273146076
"12107","RGD1565983","Endo",0.141552511415525,0.195357833655706,0.133192389006343,0.10831234256927,0.13003663003663,0.15681233933162,0.24593776155414,0.428909049390612,-2.79375013945259
"12108","RGD1565989","Endo",0.00228310502283105,0.00386847195357834,0.00634249471458774,0.0125944584382872,0.00183150183150183,0.0025706940874036,-0.0273636047909021,2.11292112094634,-7.66855734916681
"12110","RGD1566001","Endo",0.0342465753424658,0.0193423597678917,0.0190274841437632,0.0428211586901763,0.0494505494505494,0.0411311053984576,-0.929577290560705,0.539612167307417,-4.86411157004309
"12111","RGD1566036","Endo",0.04337899543379,0.0522243713733075,0.0634249471458774,0.0680100755667506,0.0567765567765568,0.0539845758354756,-0.178940281440011,0.443517442725141,-4.15072330837695
"12112","RGD1566052","Endo",0.0479452054794521,0.0309477756286267,0.0486257928118393,0.0554156171284635,0.0384615384615385,0.038560411311054,-0.0626284927984348,0.347969608187761,-4.52862124993186
"12113","RGD1566099","Endo",0.0547945205479452,0.0754352030947776,0.080338266384778,0.0579345088161209,0.0769230769230769,0.115681233933162,-0.211521820781653,0.273590693152106,-3.70178962374791
"12114","RGD1566130","Endo",0.0228310502283105,0.0251450676982592,0.0211416490486258,0.0100755667506297,0.0201465201465201,0.0205655526992288,0.51324635635734,0.594256444487361,-5.64499388382767
"12115","RGD1566149","Endo",0.942922374429224,0.69825918762089,0.761099365750529,0.846347607052897,0.961538461538462,1.02827763496144,-0.24658878355906,0.348826989586323,-0.195823982035995
"12116","RGD1566215","Endo",0.605022831050228,0.516441005802708,0.640591966173362,0.712846347607053,0.620879120879121,0.467866323907455,-0.0163337005874523,0.406983083571166,-0.751607823086168
"12118","RGD1566239","Endo",0.246575342465753,0.195357833655706,0.236786469344609,0.226700251889169,0.183150183150183,0.203084832904884,0.145279550828288,0.0674963362964987,-2.21574181862329
"12119","RGD1566243","Endo",0.0205479452054795,0.0290135396518375,0.025369978858351,0.0100755667506297,0.0311355311355311,0.038560411311054,0.107433146902209,0.835947464120377,-5.27738967441651
"12120","RGD1566265","Endo",0.17351598173516,0.206963249516441,0.164904862579281,0.191435768261965,0.184981684981685,0.19280205655527,-0.0684287293969271,0.203891006955524,-2.42843177780129
"12121","RGD1566319","Endo",0.0753424657534247,0.0541586073500967,0.0676532769556025,0.151133501259446,0.131868131868132,0.159383033419023,-1.17479602874272,0.14956707795735,-3.22985821875879
"12122","RGD1566320","Endo",0.276255707762557,0.340425531914894,0.293868921775899,0.26448362720403,0.326007326007326,0.462724935732648,-0.176573778844432,0.414313764022682,-1.61133943361211
"12124","RGD1566386","Endo",0.132420091324201,0.0909090909090909,0.12262156448203,0.125944584382872,0.137362637362637,0.138817480719794,-0.234045586902598,0.337301614279181,-3.00370681123177
"12127","RGD620382","Endo",0.168949771689498,0.228239845261122,0.150105708245243,0.191435768261965,0.135531135531136,0.113110539845758,0.326635272193047,0.471424246042718,-2.60329573866891
"12128","RGD621098","Endo",0.479452054794521,0.570599613152805,0.517970401691332,0.468513853904282,0.492673992673993,0.724935732647815,-0.0799477151173512,0.361953774408024,-0.882683676203528
"12129","RGD735029","Endo",2.47260273972603,2.34429400386847,2.60887949260042,2.58438287153652,2.2014652014652,2.40616966580977,0.0478640180408502,0.0975647886083286,1.28469119947456
"12130","RGD735065","Endo",3.45433789954338,3.82591876208897,3.62790697674419,3.05793450881612,3.81868131868132,3.07969151670951,0.138311677630799,0.121249762739213,1.79801393578458
"12133","RT1_A2","Endo",3.05707762557078,1.86460348162476,3.98520084566596,3.56675062972292,3.81135531135531,0.627249357326478,0.47121634404086,1.94460647290617,1.49503311481356
"12135","RT1_BA","Endo",0.189497716894977,0.241779497098646,0.192389006342495,0.163727959697733,0.283882783882784,0.480719794344473,-0.447297847396374,0.78847133873285,-1.9508369566275
"12136","RT1_BB","Endo",0.0228310502283105,0.272727272727273,0.0486257928118393,0.0100755667506297,0.0293040293040293,0.622107969151671,0.240350981954024,3.54258756355977,-2.576803111622
"12137","RT1_CE1","Endo",0.0045662100456621,0.00580270793036751,0.0126849894291755,0.0151133501259446,0.0274725274725275,0.0102827763496144,-1.22235110503129,1.34590222056374,-6.30429002599041
"12139","RT1_CE11","Endo",0.0136986301369863,0.0154738878143133,0.0317124735729387,0.0201511335012594,0.0366300366300366,0.0102827763496144,-0.0584000729213964,1.49756369242282,-5.55132242276077
"12141","RT1_CE13","Endo",0.0251141552511416,0.00967117988394584,0.0570824524312896,0.0403022670025189,0.0274725274725275,0.0231362467866324,-0.295231200523068,1.44401803363443,-5.03679162211421
"12142","RT1_CE14","Endo",0.171232876712329,0.0928433268858801,0.247357293868922,0.0906801007556675,0.214285714285714,0.0025706940874036,2.09957698985607,4.02976884170721,-2.87307997906298
"12147","RT1_CE4","Endo",0.164383561643836,0.0812379110251451,0.319238900634249,0.287153652392947,0.214285714285714,0.089974293059126,-0.125671935784487,1.71703835761772,-2.37547914850733
"12148","RT1_CE5","Endo",0.301369863013699,0.253384912959381,0.376321353065539,0.249370277078086,0.401098901098901,0.19280205655527,0.191820987159712,0.816785675011491,-1.75767402719697
"12149","RT1_CE7","Endo",0.0319634703196347,0.174081237911025,0.173361522198731,0.0831234256926952,0.0622710622710623,0.640102827763496,-0.593408029959337,1.816019928691,-2.36475199583496
"12151","RT1_DMA","Endo",0.134703196347032,0.100580270793037,0.145877378435518,0.138539042821159,0.13003663003663,0.077120822622108,0.169494858478914,0.67021478971138,-3.04521835876458
"12152","RT1_DMB","Endo",0.246575342465753,0.199226305609284,0.321353065539112,0.241813602015113,0.357142857142857,0.316195372750643,-0.263538999075412,0.501048287124832,-1.8345218870365
"12153","RT1_DOA","Endo",0.00684931506849315,0.00193423597678917,0.00845665961945032,0.00503778337531486,0.00732600732600733,0.0231362467866324,-0.976695906975885,1.2518262415242,-6.82991433112866
"12154","RT1_DOB","Endo",0.00684931506849315,0.00193423597678917,0.025369978858351,0.0125944584382872,0.0128205128205128,0.0231362467866324,-1.15813607905049,1.45110562077038,-6.18084853587626
"12155","RT1_DA","Endo",0.901826484018265,0.831721470019342,1.48837209302326,0.92191435768262,1.28937728937729,1.32390745501285,-0.1651173293024,0.41702290405829,0.171445793846392
"12156","RT1_DB1","Endo",0.285388127853881,0.164410058027079,0.558139534883721,0.387909319899244,0.5,0.205655526992288,-0.202342552183458,1.53668729312183,-1.51354128151767
"12164","RT1_M3_1","Endo",0.0776255707762557,0.0309477756286267,0.0930232558139535,0.103274559193955,0.0934065934065934,0.0565552699228792,-0.429213241848581,1.15590678342414,-3.72155358565684
"12171","RT1_N3","Endo",0.19634703196347,0.117988394584139,0.215644820295983,0.246851385390428,0.152014652014652,0.0925449871465296,0.174875979041844,0.905648896025889,-2.55442686548776
"12174","RT1_S3","Endo",7.20547945205479,5.57833655705996,6.31923890063425,7.70277078085642,5.93223443223443,7.39074550128535,-0.136997594716405,0.077143806930901,2.74160381119131
"12176","RT1_T24_1","Endo",0.0662100456621005,0.02321083172147,0.0507399577167019,0.0327455919395466,0.0402930402930403,0.0179948586118252,0.571851505842463,1.20841365661842,-4.69778460448237
"12177","RT1_T24_2","Endo",0.00228310502283105,0.00193423597678917,0.00211416490486258,0.0100755667506297,0.00183150183150183,0.0051413881748072,-1.11504174006883,1.11964752415762,-8.00354606465647
"12178","RT1_T24_3","Endo",0.125570776255708,0.0522243713733075,0.152219873150106,0.113350125944584,0.131868131868132,0.102827763496144,-0.207553065245137,0.999639425061553,-3.14547543853969
"12179","RT1_T24_4","Endo",0.0251141552511416,0.0909090909090909,0.194503171247357,0.113350125944584,0.0531135531135531,0.305912596401028,-0.684064882866581,1.47501917611806,-2.93805758980666
"12180","RAB1","Endo",4.4703196347032,4.86847195357834,4.77589852008457,4.79848866498741,5.16666666666667,5.04370179948586,-0.0888925577447456,0.0120539411956817,2.27915168023755
"12181","RAB10","Endo",2.01141552511416,2.62088974854932,2.25581395348837,2.46599496221662,2.56776556776557,2.65809768637532,-0.167053856049894,0.172644478893913,1.28095408185833
"12182","RAB11A","Endo",1.92237442922374,1.92263056092843,1.68710359408034,1.73803526448363,1.93589743589744,1.86632390745501,-0.00337992346647934,0.145651617098958,0.883929026438605
"12183","RAB11B","Endo",1.94748858447489,1.44100580270793,1.71458773784355,1.97229219143577,2.14285714285714,2.06169665809769,-0.285562769179381,0.27761954539183,0.910723468199322
"12184","RAB11FIP1","Endo",0.506849315068493,0.439071566731141,0.479915433403805,0.53904282115869,0.54029304029304,0.529562982005141,-0.176717012369378,0.109427459202672,-0.983391882744053
"12185","RAB11FIP2","Endo",0.150684931506849,0.131528046421663,0.103594080338266,0.113350125944584,0.152014652014652,0.151670951156812,-0.116031330840314,0.487053761223164,-2.90177308864881
"12186","RAB11FIP4","Endo",0.557077625570776,0.595744680851064,0.623678646934461,0.45088161209068,0.419413919413919,0.38560411311054,0.501710515481136,0.194317361669801,-0.984502146113728
"12187","RAB12","Endo",0.0479452054794521,0.0406189555125725,0.0507399577167019,0.0680100755667506,0.0512820512820513,0.06426735218509,-0.39387549597454,0.0957124687452171,-4.21596580661298
"12188","RAB13","Endo",0.191780821917808,0.114119922630561,0.150105708245243,0.19647355163728,0.227106227106227,0.208226221079692,-0.499955386898322,0.479573902247122,-2.46353265461345
"12189","RAB14","Endo",0.949771689497717,1.09284332688588,1.01268498942918,1.16120906801008,1.16666666666667,1.15167095115681,-0.18994134125664,0.0979087445102123,0.123190889883183
"12191","RAB17","Endo",1.06392694063927,1.60928433268859,1.14164904862579,0.846347607052897,1.31501831501832,1.41388174807198,0.10429032487529,0.358047834040915,0.300632945994547
"12192","RAB18","Endo",1.14155251141553,1.08123791102515,1.27906976744186,1.32241813602015,0.844322344322344,1.11568123393316,0.11393569467781,0.293489435091257,0.177233618071637
"12194","RAB1B","Endo",1.53424657534247,1.52224371373308,1.70824524312896,1.71788413098237,1.54029304029304,1.59125964010283,-0.0259206692206804,0.132948486833511,0.680200164727149
"12195","RAB20","Endo",0.385844748858447,0.32495164410058,0.272727272727273,0.261964735516373,0.210622710622711,0.226221079691517,0.484645835518311,0.189109682513577,-1.83449989397784
"12196","RAB21","Endo",0.714611872146119,0.866537717601547,0.761099365750529,0.64735516372796,0.728937728937729,0.799485861182519,0.107027235081756,0.163162482567964,-0.409269381824144
"12197","RAB22A","Endo",0.86986301369863,0.841392649903288,0.832980972515856,0.738035264483627,0.884615384615385,0.712082262210797,0.130355659390693,0.175563910485497,-0.298386022153325
"12198","RAB23","Endo",0.0821917808219178,0.0812379110251451,0.12262156448203,0.141057934508816,0.108058608058608,0.077120822622108,-0.173930122628607,0.752803178215108,-3.29267872262809
"12199","RAB24","Endo",0.63013698630137,0.764023210831721,0.775898520084567,0.80352644836272,0.908424908424908,0.858611825192802,-0.248856294715484,0.102273909562651,-0.339886169016173
"12202","RAB27A","Endo",0.159817351598174,0.129593810444874,0.202959830866808,0.206549118387909,0.173992673992674,0.174807197943445,-0.193220322093992,0.354966876071554,-2.51770931130698
"12204","RAB28","Endo",0.552511415525114,0.564796905222437,0.602536997885835,0.6272040302267,0.485347985347985,0.606683804627249,0.00862905137324366,0.201461353621818,-0.802939346701629
"12205","RAB2A","Endo",1.06392694063927,1.20889748549323,1.33192389006342,1.25692695214106,1.06776556776557,1.14910025706941,0.0505340742211443,0.252614030483981,0.238489546800505
"12206","RAB2B","Endo",0.127853881278539,0.108317214700193,0.145877378435518,0.136020151133501,0.141025641025641,0.133676092544987,-0.114668226770862,0.254303755391428,-2.91998757298364
"12207","RAB30","Endo",0.801369863013699,0.738878143133462,0.272727272727273,0.191435768261965,4.21978021978022,3.06683804627249,-1.31312425300802,2.96660255736429,0.63087593472131
"12208","RAB31","Endo",0.253424657534247,0.342359767891683,0.245243128964059,0.206549118387909,0.208791208791209,0.197943444730077,0.439216210625482,0.237599250334004,-2.04462635881609
"12209","RAB32","Endo",0.194063926940639,0.193423597678917,0.27061310782241,0.387909319899244,0.298534798534799,0.233933161953728,-0.471729143139584,0.619270823028298,-1.92642842713009
"12211","RAB33B","Endo",0.997716894977169,1.01934235976789,0.93446088794926,0.929471032745592,0.796703296703297,1.02056555269923,0.1101940554611,0.24144221309358,-0.0744410440310687
"12212","RAB34","Endo",0.474885844748858,0.381044487427466,0.395348837209302,0.324937027707809,0.316849816849817,0.264781491002571,0.463968255678469,0.172002195326965,-1.47536958753196
"12213","RAB35","Endo",0.527397260273973,0.564796905222437,0.520084566596195,0.428211586901763,0.706959706959707,0.627249357326478,-0.0978741418466183,0.346098792380653,-0.830203507466311
"12215","RAB38","Endo",0.401826484018265,0.160541586073501,0.585623678646934,0.662468513853904,0.232600732600733,0.159383033419023,0.207096003125189,1.4495896220713,-1.4458571447625
"12217","RAB3A","Endo",0.0342465753424658,0.0444874274661509,0.0676532769556025,0.0453400503778338,0.0347985347985348,0.051413881748072,0.115182240561923,0.450821380458627,-4.43211843415276
"12220","RAB3D","Endo",0.150684931506849,0.129593810444874,0.162790697674419,0.188916876574307,0.104395604395604,0.0848329048843188,0.308680602095183,0.633275688205383,-2.86913092279675
"12221","RAB3GAP2","Endo",0.723744292237443,0.665377176015474,0.684989429175476,0.695214105793451,0.802197802197802,0.80719794344473,-0.149534565917114,0.180503070111729,-0.45445305528657
"12222","RAB3IL1","Endo",0.0525114155251142,0.0309477756286267,0.0697674418604651,0.0629722921914358,0.0622710622710623,0.0539845758354756,-0.300268532864953,0.690159028122928,-4.17373341518551
"12223","RAB3IP","Endo",1.00913242009132,1.03094777562863,1,0.876574307304786,1.05311355311355,1.11568123393316,0.00485085371951885,0.183150826146537,0.0204012806450395
"12224","RAB40B","Endo",0.308219178082192,0.166344294003868,0.382663847780127,0.231738035264484,0.100732600732601,0.107969151670951,0.986853975423067,0.742837235599967,-2.2090421666179
"12225","RAB40C","Endo",0.102739726027397,0.0735009671179884,0.0887949260042283,0.0906801007556675,0.102564102564103,0.06426735218509,0.0552788996902927,0.485729417147164,-3.52132930852435
"12226","RAB43","Endo",0.762557077625571,0.789168278529981,0.769556025369979,0.63727959697733,0.954212454212454,0.812339331619537,-0.0310382769040594,0.269541562566215,-0.344613741206401
"12227","RAB4A","Endo",0.221461187214612,0.237911025145068,0.243128964059197,0.224181360201511,0.172161172161172,0.195372750642674,0.25484746072554,0.247767796476758,-2.21288357054576
"12228","RAB4B","Endo",0.267123287671233,0.197292069632495,0.224101479915433,0.206549118387909,0.1996336996337,0.22879177377892,0.108038511850063,0.227840147858859,-2.18061364880498
"12229","RAB5A","Endo",0.278538812785388,0.321083172147002,0.319238900634249,0.28463476070529,0.304029304029304,0.305912596401028,0.0363400436527777,0.0591503700721862,-1.72623543978816
"12230","RAB5B","Endo",3.96118721461187,3.35203094777563,4.47357293868922,4.48362720403023,3.56227106227106,3.26735218508997,0.0622700992670148,0.341687740910959,1.94486104093678
"12231","RAB5C","Endo",1.89041095890411,2.1605415860735,2.16913319238901,2.33249370277078,2.11904761904762,2.22622107969152,-0.104224841237086,0.175375197379375,1.10409598242475
"12232","RAB6A","Endo",2.45433789954338,2.97872340425532,2.39323467230444,1.97732997481108,2.68681318681319,3.0694087403599,0.0338598273224278,0.349848937334242,1.37479354995292
"12234","RAB7A","Endo",4.61872146118721,3.65377176015474,5.36363636363636,5.98992443324937,4.24358974358974,4.09254498714653,-0.0669099247833452,0.40379816992573,2.22044288669958
"12235","RAB7B","Endo",0.0182648401826484,0.0135396518375242,0.0105708245243129,0.00755667506297229,0.0384615384615385,0.0077120822622108,0.073971790839131,1.42835310782534,-5.96419800719741
"12236","RAB8A","Endo",1.30821917808219,1.31141199226306,1.47145877378436,1.59697732997481,1.12637362637363,1.09768637532134,0.118159059182992,0.365927089663606,0.399103132995648
"12237","RAB8B","Endo",0.114155251141553,0.112185686653772,0.103594080338266,0.123425692695214,0.157509157509158,0.12853470437018,-0.304469659927009,0.188541341327151,-3.02052662998036
"12238","RAB9A","Endo",0.942922374429224,1.21856866537718,1.04862579281184,0.997481108312343,1.0970695970696,1.49614395886889,-0.14745569192986,0.33706791529354,0.180744403385551
"12240","RABAC1","Endo",1.58675799086758,1.82785299806576,1.39746300211416,1.4911838790932,1.71062271062271,1.7146529562982,-0.0366180428342337,0.223877717500732,0.697259851227031
